-4.139872056511207342e-03,-7.059023626868386400e-03,-1.461621443200357764e-02,-2.629821293201655558e-02,-3.489470140055071085e-02,-4.332701865198529401e-02,-3.898178147891748213e-02,-4.023187541677424733e-02,-4.616309645291988978e-02,-5.612166953032090427e-02,-6.152826119119535198e-02,-7.228282344953278205e-02,-7.639374853803874987e-02,-7.136356190750360595e-02,-7.590483751711774030e-02,-6.642012679898587346e-02,-6.282445734621452949e-02,-7.094040162179554576e-02,-6.254815952165693194e-02,-4.975756306702135146e-02,-5.992442598663293152e-02,-5.660182851193204523e-02,-5.759052397546150781e-02,-6.967680600517917044e-02,-6.694601152353499285e-02,-7.596026316412936297e-02,-7.922334388427289265e-02,-7.987868416597622423e-02,-8.176883303781477819e-02,-7.874051583159463741e-02,-7.469019274483207349e-02,-8.036107972557555990e-02,-7.794514037002024665e-02,-7.386295761207435639e-02,-7.301086299104926625e-02,-6.852165231526637090e-02,-6.884612787558645752e-02,-6.371039296057934287e-02,-6.896084354652882997e-02,-7.585758941724803084e-02,-7.562614336962657224e-02,-7.951718540544423786e-02,-7.545010671897181553e-02,-7.364349048756251015e-02,-7.231522420631875114e-02,-7.022507719185822062e-02,-6.896365423525206706e-02,-5.921115227637635536e-02,-5.423925995399403455e-02,-6.191636333510015799e-02,-5.385103415825292367e-02,-4.961224445701717389e-02,-4.504042998550650267e-02,-3.964701080564646263e-02,-3.922234422401427861e-02,-3.202869056474670628e-02,-2.690002880415386446e-02,-1.029536224015867481e-02,-9.452697822457238955e-03,-1.386855789354020201e-02,-2.496553586822532547e-02,-2.681994530012715011e-02,-2.849978425395213039e-02,-3.841122223392130081e-02,-3.830038431143274053e-02,-3.569884905129511177e-02,-4.547840455658714448e-02,-4.793005701108920408e-02,-5.329925807546013333e-02,-5.262397072632330614e-02,-5.404028989561198565e-02,-6.636022096730241626e-02,-6.731415456772069095e-02,-6.588092772639293770e-02,-7.338846799455694958e-02,-7.504153835446829290e-02,-7.292783482940332074e-02,-7.637277210275283945e-02,-7.119047732032662834e-02,-5.796062531329267825e-02,-6.852731164890114857e-02,-6.852731164890114857e-02,-6.231204704422305812e-02,-6.248204205628971053e-02,-4.189550355014894090e-02,-3.010204866366781792e-02,-2.018025019658269137e-02,-2.230082946288086503e-03,-4.899613266125995084e-04,-2.590419480444274697e-04,2.119071273824675757e-03,-2.254892314271110532e-03,-4.009457823539092081e-03,-4.009457823539092081e-03,3.184239614782487238e-03,2.031835075764169309e-03
3.906224863379177854e-03,3.028176450383613261e-03,-1.091972169709186022e-02,-2.006765536556707683e-02,-2.521969983260982651e-02,-2.375172772208963140e-02,-2.510727139884763592e-02,-2.862395097449050782e-02,-3.053212876664462144e-02,-3.035655278720073014e-02,-3.732096160122756051e-02,-3.838793232101073150e-02,-2.918826027016848540e-02,-3.585332178837463690e-02,-4.422321475715764588e-02,-4.894914063407102695e-02,-6.847966015387714489e-02,-7.215904295941821811e-02,-8.426898231504133252e-02,-8.794198628193863887e-02,-8.775662019920918433e-02,-9.150243871214293334e-02,-8.972854646781892873e-02,-7.724344990221676532e-02,-6.089283157929942930e-02,-6.250418198833158911e-02,-6.098890669513289120e-02,-6.624658270169561658e-02,-6.233775962127451054e-02,-6.324812552535440113e-02,-7.376984566370815843e-02,-8.179960752190207351e-02,-8.906503200719707858e-02,-9.091042745079588872e-02,-8.914862870103315573e-02,-8.717672618751956537e-02,-7.913343265677226512e-02,-8.117133876621994426e-02,-8.626322107507514159e-02,-8.617071014652567806e-02,-7.906671918064493709e-02,-7.736092535529381919e-02,-7.142796467152591477e-02,-6.154897694089767751e-02,-5.783158524048270105e-02,-5.190602614499296302e-02,-4.282919962637361799e-02,-2.580491321039535269e-02,-2.571604811504918375e-02,-2.518141634248314761e-02,-2.216011804154132542e-02,-1.257495148446768560e-02,2.222501363522020202e-03,1.634063957568891202e-04,1.174627204466360125e-02,2.172158420924425598e-02,2.112990800355996762e-02,2.974871346402079009e-02,2.955258726190970742e-02,2.765767358396658410e-02,3.015661310506266221e-02,2.194554190995847559e-02,2.242476878488266351e-02,1.402668949906829034e-02,1.613983013446583514e-02,1.061058902965128677e-02,8.962629602893745079e-03,2.292569081478405997e-03,-2.097742537507218084e-03,-5.726001717392398618e-03,-1.639280426597027399e-02,-1.293187824387920931e-02,-2.215188021384604036e-02,-4.045965748676198792e-02,-4.943853774323499206e-02,-5.200642482688103141e-02,-5.169689933239995927e-02,-5.277671320558614820e-02,-6.147036260197416557e-02,-7.068903718715607853e-02,-6.122869107385209286e-02,-6.507875416141176150e-02,-5.788505672309018218e-02,-5.018715228971962899e-02,-4.366435019325861505e-02,-3.854014105973470328e-02,-3.648036524941931924e-02,-2.776184996094451657e-02,-2.298973063996518490e-02,-1.893267881833329488e-02,-5.168100548808876073e-03,7.693565403064169146e-05,-2.806900486821749773e-03,3.697104643214108380e-03,3.697104643214108380e-03,1.066132813664569115e-03
-1.098414026000832898e-02,-1.098414026000832898e-02,-1.098414026000832898e-02,-1.484576733714394400e-02,1.781794247531073069e-03,1.212772984643177565e-02,1.164997556914888245e-02,1.500827864046825645e-02,1.304327633170217736e-02,9.415318078612238892e-03,3.409183543959593606e-03,2.355010622665840592e-03,1.628539319402013980e-03,-4.340294020402413883e-03,-1.475270173806267175e-02,-1.564043858641085000e-02,4.380401712164246758e-03,1.242364548225557107e-02,1.763651494048428664e-02,2.136207558919324401e-02,2.574821846811858883e-02,3.073374720113719594e-02,4.709612558283183398e-02,2.765989839695847871e-02,2.610603201185292613e-02,3.143190451264955831e-02,2.825925650268901884e-02,1.012536968511247408e-02,-7.830490371346452566e-04,-9.537017793798670956e-03,-3.872918481204947350e-03,-5.904408911774829995e-03,-4.747487536567013798e-03,-8.088884350431750636e-03,-1.748943871644776868e-02,-2.002275584370418263e-02,-2.299669182177246918e-02,-1.856188421450939360e-02,-1.215606268253769696e-02,-1.744264206522971178e-02,-2.049435802428660816e-02,-1.401354765230573146e-02,-2.024969762868278692e-02,-2.793100165069484220e-02,-3.159638987270968480e-02,-4.023386873805067515e-02,-4.502783290225954166e-02,-5.571216596347640382e-02,-6.496112641001193511e-02,-6.694587248579246530e-02,-6.773255066198986818e-02,-5.996778629074600575e-02,-5.440873598207116718e-02,-5.189829010818290678e-02,-5.060293169659099005e-02,-4.766299509661429262e-02,-1.941759040246879287e-02,-1.661777791208520622e-02,-5.586746936356601703e-03,-3.858644529159131926e-04,2.728104746156853177e-03,2.912771657042418066e-03,5.617437938659134008e-04,2.699397484489266929e-03,7.184345408355755427e-03,1.021608639279600154e-02,1.260634869015503715e-02,9.420816340185824214e-03,1.337067377846070347e-03,9.346157644566643885e-04,1.277817032515531255e-02,1.606963007967911194e-02,1.652834106900635813e-02,1.573824914479792988e-02,1.122567329549541484e-02,1.134447659326372204e-02,-1.667613208085103396e-02,-1.901520686001377178e-02,-1.981309396427890709e-02,-2.468863544973115207e-02,-3.085614349020288430e-02,-2.681242273351598301e-02,-2.681242273351598301e-02,-2.244645475320452069e-02,-1.388086313412698579e-02,-1.075456587887051348e-02,-1.075456587887051348e-02,-9.545495618427209811e-03,-7.504712457283669452e-03,-1.792072596438669743e-04,-9.680252954711915294e-05,2.048810994246358288e-03,2.048810994246358288e-03,-1.336980115771475072e-03,-2.351290833533533232e-03,-7.496292318521011319e-04
-4.801277518557124820e-03,-4.713517598821185747e-03,-1.129175032343250444e-02,-1.535282489946864989e-02,-1.928130508494921638e-02,-2.050930278974359353e-02,-2.411713840363505224e-02,-3.762928695268387413e-02,-4.595410221543466678e-02,-5.340857559997840703e-02,-5.808920892613205628e-02,-5.821188414400997602e-02,-7.095728386307238733e-02,-7.599904107805080522e-02,-7.527565495496889303e-02,-7.234688429406098409e-02,-7.511966944802800361e-02,-6.678543002663339667e-02,-5.788259731937663716e-02,-5.813411647535519228e-02,-5.872185145687790903e-02,-6.600031588705843055e-02,-7.014129559004213255e-02,-6.469662157161777671e-02,-7.390156088901356224e-02,-7.548974940654255839e-02,-7.183176221505141457e-02,-7.427992003921825293e-02,-7.687361832659603267e-02,-7.730140745379049383e-02,-8.125763746098985107e-02,-8.219357298072053897e-02,-8.300573255627886893e-02,-7.721444499578175580e-02,-8.012687346887406581e-02,-6.908018343278832241e-02,-7.291492857945894301e-02,-7.335483621769961493e-02,-7.116914012560614233e-02,-6.558128314308354911e-02,-7.015672478272104440e-02,-7.931168948264979979e-02,-8.550462958248228329e-02,-8.717414514873522702e-02,-8.736776511053771788e-02,-8.676947571947495053e-02,-8.011944839692912435e-02,-7.717820411188658358e-02,-7.860364002844635878e-02,-5.868018962029120794e-02,-4.994369069470802613e-02,-4.084375549349988227e-02,-2.869670441176821671e-02,-2.277967616756002706e-02,-1.775630180367276933e-02,-1.960326034511270226e-03,-5.047259040363131360e-03,-1.582801536131366038e-02,-2.679632936084838657e-02,-2.667042967437227227e-02,-3.933033931660741972e-02,-4.385458350005787959e-02,-3.697926417570378266e-02,-3.623715674624890248e-02,-3.815915483362167238e-02,-4.219055607037658362e-02,-4.228089646056047701e-02,-4.631198227840800652e-02,-5.460879034122016057e-02,-5.100712259105663615e-02,-4.271707923070035273e-02,-4.180933151892579636e-02,-4.978368761718959812e-02,-6.913809731782218082e-02,-7.808860221540619984e-02,-6.618373414509921837e-02,-7.079776030568725453e-02,-7.568479662991275947e-02,-5.476879143948239215e-02,-3.885135814332971865e-02,-4.010399082875255178e-02,-3.758926393309983821e-02,-4.211850168903508856e-02,-4.167899389133818827e-02,-2.344466011536572997e-02,-1.500865598533893640e-02,-1.840642638398572867e-02,-1.242528121297841945e-02,-1.532150619206086063e-02,-1.036653668706961039e-02,-1.058908788000753089e-02,-7.606137603486730868e-03,-2.993313429042067982e-03,3.050664470249591677e-03,2.449287572904405852e-03,1.407612207538236739e-03
2.067555326041216595e-03,4.284135586693283912e-03,1.475162029691707080e-02,3.313625431761466067e-02,4.658781710412419202e-02,4.645613170386743429e-02,4.811704084582597851e-02,4.349743154623415820e-02,3.615356394496353071e-02,2.076465240444940602e-02,1.593499473823517185e-02,2.525319788014900035e-02,2.170405805075155056e-02,1.020778641969427407e-02,-3.704814617086640317e-03,-1.341976871341558734e-03,-1.045292411743156333e-02,-2.295364232686939246e-02,-2.614445791741843231e-02,-1.858649569803685897e-02,-1.959803076853855811e-02,-2.075125098460345666e-02,-2.217282278402742113e-02,-1.813236978366078445e-02,-1.482669918042784328e-02,-7.219876861477899505e-03,-3.104209054430180983e-03,-9.856433068434301142e-03,-4.786802642061019526e-03,-2.127727523375672058e-03,-2.106738178706790178e-03,6.462523054080107979e-03,1.984173338892082899e-03,6.044023557183387033e-03,2.063450868543450362e-04,2.747680940254070090e-03,-8.394745132567012387e-04,-4.929959999925353706e-03,-1.418279793976785601e-02,-1.099434185237591413e-02,-1.353491122633325092e-02,-2.319088973304811452e-02,-3.729674830190903012e-02,-3.507753400125552395e-02,-4.477393214590871112e-02,-5.027799695869485802e-02,-5.610329750247740332e-02,-5.495946012093837207e-02,-7.072526161175186898e-02,-7.858725670758773263e-02,-9.131793589743174289e-02,-8.625879376223287431e-02,-8.139189851809541798e-02,-7.833209408467371737e-02,-6.976098444153215616e-02,-6.932215679058720270e-02,-6.153706123638869735e-02,-5.139326095716630766e-02,-4.917574291132659203e-02,-4.957924113560760460e-02,-4.729784911616995852e-02,-4.851254565317855705e-02,-3.858729545194277549e-02,-4.381965742786405466e-02,-3.874259227683500562e-02,-3.087210241115809217e-02,-2.405381552113855514e-02,-3.339529044143732875e-03,-1.167953807532942992e-02,-1.342597289596975975e-02,-9.779440492830759196e-03,-1.283704801472730292e-02,-3.099007463847309064e-03,-3.407122377114663123e-03,-9.066575038249266930e-03,-2.484354410659973464e-02,-3.392434803673108346e-02,-4.153539542372276100e-02,-5.153215092552009685e-02,-5.200961736765367938e-02,-5.851554582266540322e-02,-6.397315659902672036e-02,-5.497042058854539198e-02,-5.251020206625499342e-02,-4.804978954446466333e-02,-4.346879117119531455e-02,-4.817862591922537907e-02,-3.099642378033319601e-02,-2.681799151827894342e-02,-2.097684919002076528e-02,-1.761545147048379847e-02,-1.761545147048379847e-02,-1.842910876400030012e-02,-1.586848066540249777e-02,-1.183717191149123368e-02,-2.948688309683762231e-03
1.269318877933896120e-03,1.269318877933896120e-03,-2.011851120014186353e-03,-1.454838785970772284e-02,-2.535812694789662397e-02,-2.740593479076194883e-02,-3.010900286956450303e-02,-3.278458419041080374e-02,-2.852230788203084441e-02,-4.371034154172034197e-02,-6.354692902980468849e-02,-6.236266469594695799e-02,-7.443661515074403989e-02,-6.137671548915346609e-02,-6.207339518668718997e-02,-6.483519779454484377e-02,-6.624709283566505846e-02,-6.787095784049448910e-02,-7.518032459205842288e-02,-6.774253915864128506e-02,-6.591572651168196850e-02,-6.448580265554956781e-02,-6.526879798926787934e-02,-7.044846244477258324e-02,-7.272041488893708772e-02,-7.648273051955589708e-02,-8.127225657962282301e-02,-8.282125234343366837e-02,-8.471140121527222233e-02,-8.176923766936582127e-02,-8.560841312142218607e-02,-8.418710441083267215e-02,-8.837311887733183269e-02,-9.332372965756155492e-02,-9.426900911098833047e-02,-9.960363214091932926e-02,-9.303604496397016588e-02,-9.579943540127872081e-02,-9.399951895953324865e-02,-9.095995123428667062e-02,-9.468024383817566503e-02,-1.034548712136802162e-01,-9.139390018046125719e-02,-9.365856517711018681e-02,-9.171430667452210028e-02,-8.473906159090331680e-02,-8.219054520176531653e-02,-5.818858155798703469e-02,-4.566728916423323792e-02,-5.232671424944149163e-02,-4.464020511822062998e-02,-2.924940010166578869e-02,-4.966622298388592704e-02,-5.516078795511863975e-02,-4.692408299811930139e-02,-6.183727276532209605e-02,-6.205260635180339518e-02,-7.103225678412639077e-02,-7.695103552438366246e-02,-7.485803560100845466e-02,-7.199947365128292476e-02,-7.159169960702260749e-02,-7.604447905285938170e-02,-6.857262683132302195e-02,-6.059870045420189671e-02,-4.836948259557289492e-02,-3.080771975802573323e-02,-3.854279657015879240e-02,-4.080956791127663547e-02,-4.585013853564194608e-02,-4.669528396210544802e-02,-5.105132162461635537e-02,-6.009575324078853670e-02,-6.877107200190658853e-02,-8.266744881763603281e-02,-8.548276993879685981e-02,-8.974621489728359935e-02,-8.738988265120326004e-02,-7.917356596894689624e-02,-6.926438525046826888e-02,-6.934865389786049050e-02,-5.579683299868725549e-02,-5.624975885437358963e-02,-5.412373258958332739e-02,-4.554686535704574601e-02,-4.438062525959584476e-02,-3.975227000072763944e-02,-3.906861159521066162e-02,-2.429687320633996256e-02,-2.003991522565234940e-02,-1.853570052531400628e-02,-4.162846263814767335e-03,-4.162846263814767335e-03,-1.614964055212147771e-03,4.898666866486450604e-03,1.881765554371196605e-03
-1.230872213087117438e-03,-3.981631789140278530e-03,-8.438500209526276358e-03,-4.567918725795525048e-03,1.663120132692325363e-03,1.558425011794438604e-02,1.818456686502318426e-02,2.037633071073327237e-02,1.902040881276140932e-02,1.514871518970610509e-02,1.520676538776482775e-02,1.237603020758750762e-02,1.206286146333730713e-02,1.509064812666404722e-02,1.407140156983690583e-02,8.217871222734251038e-03,-2.699891591450117451e-03,2.060447910841268701e-05,-1.089620549988024392e-02,-8.661503106360875920e-03,-7.658491489850335551e-03,1.826386779421885348e-02,3.555124305393804474e-02,3.447219391528866250e-02,2.507771387172205366e-02,3.162703015021656877e-02,3.730659304122903308e-02,2.317135908251900106e-02,4.474803403619792390e-03,1.987638215255195170e-02,2.209143406229872181e-02,1.253685411200669217e-02,2.122443789350353729e-02,2.606172160776301303e-02,2.741332457196828110e-02,2.125060420864093025e-02,2.030410363049379302e-02,1.591770836560618338e-02,1.436391211605998926e-02,6.847352303967333201e-03,2.118858128314204253e-02,1.735012533852343594e-02,6.346000804141584128e-03,2.703934351875502545e-03,-3.596841204871237957e-03,-1.127584948160094067e-02,-2.068995861374208975e-02,-3.421065737611801716e-02,-3.230194170739510151e-02,-2.322445114717952910e-02,-2.190989149589075285e-02,-1.707278988163291739e-02,-1.915532864093941190e-02,-1.880045124119939307e-02,-6.595051397938946763e-03,-6.211208062665816293e-03,-1.114128478711662318e-02,6.607714692270223560e-04,-1.807141108747412506e-03,2.659635995549762891e-03,-3.204009158543357980e-03,3.880410497134683181e-03,-1.095683496813051709e-03,-3.378415015118936982e-03,-8.959703118331451693e-03,-1.857161150948262451e-02,-1.923289482129533420e-02,-2.464918212689955548e-02,-3.746095416169075570e-02,-3.089665200936287520e-02,-2.843300967929096590e-02,-2.691077475777026509e-02,-2.760405586742786452e-02,-2.514987023104714448e-02,-5.373955139431127806e-03,-2.439544942878477205e-03,8.545223372280322249e-03,5.306504568272974766e-03,5.927724047388479092e-03,4.696633675590844090e-03,-3.513609324452397244e-03,1.006903381566978326e-02,1.560361125215949107e-02,2.786356055120965333e-02,2.962874661147874705e-02,2.974869332002678946e-02,3.164183436822375073e-02,3.484239472832275503e-02,3.167334849180551692e-02,2.724018797050138663e-02,2.740384979296992679e-02,2.825162710971417662e-02,2.103244904130954773e-02,1.285113076880219432e-02,1.285113076880219432e-02,9.333885254808509460e-03
-2.053882952609242720e-03,-3.329746991917880046e-03,-9.468297564691993337e-03,-1.328577633070868874e-02,-1.224445979878898555e-02,-1.087025865419500442e-02,-1.519916240446452654e-02,-1.415710764908838758e-02,-2.793973463077547084e-02,-2.818612215853872130e-02,-4.448775308502880832e-02,-5.093308037471074023e-02,-5.247387217154560884e-02,-6.774355412729637926e-02,-7.047867276172621598e-02,-7.362665525270914446e-02,-7.260809015716904180e-02,-7.329825249278425214e-02,-7.982764746543452583e-02,-8.642363839275209181e-02,-8.302031318298554174e-02,-9.459416913679756511e-02,-1.013992811999002569e-01,-9.848398334607023907e-02,-1.018280860199049509e-01,-1.018768111541689114e-01,-9.677053770447606451e-02,-1.027672109492465402e-01,-9.015632488124253330e-02,-8.866454733175054004e-02,-8.559576903902808842e-02,-9.788585739760456705e-02,-9.723140622203158001e-02,-9.235614803499020420e-02,-9.331335286614592106e-02,-8.717913981517917688e-02,-1.010374141272481069e-01,-1.062401187838690197e-01,-1.029056294991645970e-01,-1.011015338117094431e-01,-9.626080453122644320e-02,-1.000720190945562083e-01,-8.041045376745689643e-02,-8.077754882947218995e-02,-7.495280397948400619e-02,-7.289306082600503778e-02,-5.396852958270114548e-02,-6.951203817012287234e-02,-6.450972856864110871e-02,-5.135889364779013672e-02,-5.571491091494285702e-02,-6.192468685783392851e-02,-5.301278707975296683e-02,-5.323418352937313996e-02,-3.738698932734541014e-02,-3.991460642869792963e-02,-2.496609563018385713e-02,-2.655300144179165156e-02,-2.390129874731990178e-02,-2.195167718478662627e-02,-2.062839619725614568e-02,-2.321320498860877587e-02,-2.227067332940866479e-02,-2.257216660398686167e-02,-1.837897349445570191e-02,-1.480099597407235484e-02,-1.103982384260758683e-02,-9.792055792715092383e-03,-1.268705329658949797e-02,-6.677327473396242608e-03,-1.095434629997399899e-02,-6.560653479234100811e-03,-1.434974724564301064e-02,-5.292164045944354467e-03,-1.516410263974567012e-02,-3.573057970789258325e-02,-4.251531862735795364e-02,-5.987842429704591518e-02,-7.665790838868603851e-02,-8.403833365934187949e-02,-8.132004013705131096e-02,-7.738384207656710811e-02,-6.951454205662807584e-02,-6.075402024049855049e-02,-3.991985304433158521e-02,-1.566432341388426450e-02,-1.776334773019150673e-02,-8.298152031359275899e-03,-5.129954656350863354e-03,-1.409809209348392937e-03,-1.815360644013933131e-03,6.485268317577171353e-04,-7.268332761099802284e-04,4.450108701695694533e-04,4.450108701695694533e-04,1.545594349443659733e-05
-1.222615575144764309e-03,1.980680427034876498e-03,-3.649694902873991051e-03,-3.649694902873991051e-03,3.191321639189098787e-04,5.820185124318208360e-05,7.760808028231707453e-04,-1.133473165072329146e-03,-3.286029178039608870e-03,-2.297230194935760000e-02,-3.139988815390450799e-02,-3.023206386317948621e-02,-3.537468565791151293e-02,-2.966897480449366686e-02,-2.438848585812295605e-02,-2.980668899025617005e-02,-2.974426237311626753e-02,-3.336647552814313994e-02,-3.333967289394602213e-02,-3.351306825973837666e-02,-3.446735750729331554e-02,-3.447012760249000551e-02,-4.188231569862178177e-02,-4.968482578630594587e-02,-5.728970236604992439e-02,-6.632982265178698211e-02,-6.978646870513277589e-02,-6.581301437125768039e-02,-6.780264476266668894e-02,-7.355170846216281533e-02,-6.981712243010229635e-02,-7.237935669573494768e-02,-7.260661178697720708e-02,-7.530682446103229011e-02,-7.259542327959885022e-02,-7.270718208146141615e-02,-7.812498147989622999e-02,-8.182606681965377826e-02,-9.095907588206972316e-02,-9.693779131869023624e-02,-8.848841004510239749e-02,-8.255161613262136655e-02,-8.492254381312835942e-02,-7.913489964557125778e-02,-7.854567036917335654e-02,-6.297300630510110908e-02,-5.886333715464085042e-02,-5.160842667862087368e-02,-4.430305810549441808e-02,-3.069873108712160847e-02,-2.875391572976320614e-02,-1.920565102751005393e-02,-1.416015790743515267e-02,-1.255770440664826480e-02,-1.075457877877079339e-02,-1.619736260449743115e-02,-2.031215841412772199e-02,-1.857241956007733147e-02,-3.063892856322705457e-02,-3.414943572101383773e-02,-6.121160084102954951e-02,-7.209226195627427280e-02,-8.721007108875787617e-02,-8.786439060532229284e-02,-9.104391892500086902e-02,-6.983444336519435691e-02,-6.814697358482436906e-02,-3.859637535698393768e-02,-3.834542310551277561e-02,-2.330166694692986651e-02,-1.818074235589215923e-02,-2.198757441488973993e-02,-2.749023754684910489e-02,-4.329530016124744779e-02,-5.341237108725997024e-02,-6.345361899960094698e-02,-7.073297048057111680e-02,-7.973247044501605152e-02,-8.059292042582660853e-02,-7.944486587828686330e-02,-7.549963124578230877e-02,-7.858871863382005385e-02,-6.716668798455893707e-02,-5.718803879509987143e-02,-4.202540273226842982e-02,-3.625226947510870601e-02,-3.054762105118122642e-02,-2.874786772107501553e-02,-2.822975065295695377e-02,-1.373073462245118920e-02,-1.758992927255750155e-02,-1.297218561517821805e-02,-1.297218561517821805e-02,-5.949533466854525429e-03,-5.949533466854525429e-03,-6.596777601078955555e-03
-5.827446464499272394e-03,-8.022780976530804325e-03,-1.801496762014314149e-02,-1.995901336475807211e-02,-2.937208551988738925e-02,-2.317588561684232051e-02,-2.902282414400107410e-02,-3.531485677075454216e-02,-4.153780868291185452e-02,-5.672384390965450052e-02,-5.761325219407430892e-02,-5.477584825477734010e-02,-5.634791934535168106e-02,-5.569143487751331001e-02,-5.658062684710853107e-02,-5.826429634935199886e-02,-5.360407820502319926e-02,-5.178637287389135924e-02,-4.176757045050809303e-02,-4.393008783679537566e-02,-2.262103158227541169e-02,-2.515692630005334982e-02,-1.726177953346155758e-02,4.505267074509071087e-03,1.753502983546122163e-02,3.067158521380038486e-02,3.955558737938637270e-02,4.563743377369564036e-02,3.792435376850568363e-02,4.349645430056967715e-02,5.375369203437602161e-02,5.350342992622002247e-02,6.166393750143494418e-02,8.824014325446929985e-02,9.109058424765459350e-02,8.902990126278978456e-02,8.054200212923143254e-02,7.457519879391880102e-02,7.226359586462707818e-02,6.977531848751326871e-02,4.368907231271982466e-02,2.894164549150267385e-02,2.073617504596145592e-02,9.245095409073946641e-03,7.037149567903316742e-03,3.496871713660646992e-03,-5.490086830449668158e-03,-4.421016265133153982e-03,-7.623803999972498212e-03,3.200326205722076392e-03,3.976650615894637350e-03,8.982542570442167071e-03,1.402065270037660717e-02,3.687114503959823542e-02,3.268533090780494088e-02,4.650740365808811450e-02,5.614975996563131844e-02,5.920408331174986660e-02,6.024541796472469846e-02,6.311459363291947733e-02,6.047088284323486052e-02,6.798608775393116810e-02,6.549340935537670272e-02,6.621307909686385829e-02,5.718446252368851457e-02,5.326168896027497213e-02,4.311447462090363392e-02,2.398520455787059649e-02,8.511097124327304114e-03,-1.310292145438014116e-02,-1.974372672909635237e-02,-2.378454103923136054e-02,-1.972131049663761529e-02,-3.348259863370421641e-02,-3.249168650729430258e-02,-1.556016272473160524e-02,-1.447513825414015361e-02,-2.090057338658807620e-02,-2.217322594840869660e-02,-2.161197848507790883e-02,-1.848889652847121243e-02,-1.245511066080889906e-02,-1.102327714708866563e-02,-3.879020215644969280e-03,-1.720083232448790106e-03,6.284668058588174441e-04,3.532205612173483413e-03,6.376549400349786761e-03,4.473416862146347827e-04,1.186133131417382207e-03,-5.175649370235005462e-04,1.028340460837103921e-03,5.105888528538404716e-04,5.105888528538404716e-04,-1.749622354613762990e-03,-1.455284420712336328e-03
