-2.022054362433905461e-01,-3.062680891907845204e-01,-1.058982526147754233e-01,-1.592027866677663550e-01,-1.496750987764920438e-01,-1.909454957108732420e-01,-9.259271062692453480e-02,-6.732738489121235792e-02,-1.651238962827705214e-01,-1.435994816004251828e-01
-2.783602988846214238e-02,-5.735540200203284589e-02,-5.439942357833182224e-02,1.351143932551741346e-02,-1.004712215175437018e-01,-7.964587941705410234e-03,1.666588396692654239e-01,4.040959180924875993e-02,1.590873138886585506e-02,3.040673402795062742e-03
8.138120791870919954e-03,8.931918706277625422e-03,1.641863751023731749e-02,-1.794375320079333661e-03,-5.017166145416802718e-04,1.746567795013485684e-03,5.928347597512933706e-03,3.826905638828929229e-03,2.355849574019183018e-03,1.969559381434910633e-03
-1.119235742059531552e-01,-3.518538856610669008e-01,-1.552890917977209351e-01,-8.332465421137517925e-02,-2.125100459781309736e-01,-1.715145720240515703e-01,-4.665508308960692602e-02,-6.359986266310745096e-02,-2.306616408640085880e-01,-1.141573080358330577e-01
-3.485043267019514307e-02,-3.202327728637862636e-01,-2.556056680870478215e-01,-6.351897902388375927e-02,-1.886757973482827977e-01,-1.293547642893063954e-01,-2.801151373623433916e-02,-2.402150200545668801e-01,-1.477636504457340572e-01,-2.137088626504241810e-03
-2.041645913166301521e-02,-1.916719203589638265e-02,-1.816838876088894966e-02,2.218570167925426606e-02,-6.673282432827815081e-02,5.891635474355407659e-02,4.217073626103818446e-02,-2.867830230149733938e-03,4.830821789919770987e-03,1.251886046955184677e-02
-2.328214491832444888e-01,-3.687800630986454720e-01,-1.034586081309083472e-01,-1.543876520438813016e-01,-1.168273368574193616e-01,-9.493296907151828334e-02,-5.915902634251356262e-02,4.439654502165119726e-02,-1.153533417990071225e-01,-5.498848241945901438e-02
6.973374962064972891e-03,1.089332784335695845e-02,7.146226200736665451e-03,-1.369826476964922622e-03,-2.398917244457204456e-03,-1.728671213076130031e-02,1.318682118003144596e-02,2.873217933312582212e-02,8.056663245396096171e-03,1.901691869418327754e-02
-1.865291609808658905e-03,-1.816708386260691352e-02,-3.014756731393770928e-02,3.706192189934837122e-02,-8.856284463349826941e-02,-6.193214402933758245e-02,3.259971038523312714e-02,1.807915359410057765e-01,-2.653148171303402331e-02,-1.579677072326302750e-02
-1.749183696250283110e-02,-2.227455439370861767e-01,-1.982922220485511811e-01,-2.899256401252603074e-02,-1.910774848773455492e-01,-1.965266731185699445e-01,-5.824719277886360874e-02,-2.222659686706066617e-01,-1.610858936898595106e-01,-3.852277010610716951e-02
-6.099851648847165984e-03,-1.747013863518684373e-01,-3.844081870086249464e-01,-8.785751215338859221e-02,-1.455887401565561234e-01,-1.997707425247063073e-01,-7.689947004698856337e-02,-8.946849912307731911e-02,-2.403300882239990943e-01,-8.446036819575669652e-02
-1.025828977733172637e-01,-3.326960734434067368e-01,-1.391580604318118641e-01,-2.426369396952399171e-02,-2.313039102996565788e-01,-1.672702313569868204e-01,-1.342853738460791091e-01,1.006574493388947633e-03,-7.561831629834507573e-02,-1.636953264454227841e-01
-3.895202165996092952e-02,-7.517885297897169972e-02,5.681806392032061337e-02,9.272601038290195774e-02,-1.636319542058277399e-01,-1.022278205183271282e-01,-9.886691445196536809e-02,-2.131051620987889916e-01,-5.437877895664294109e-02,2.378529730518256710e-02
-2.506202603575225507e-01,-3.104249092025276879e-01,-6.998198130849135612e-02,-1.907928295281802744e-01,-1.579714649736881360e-01,-1.090051584334094104e-01,3.128795640506500456e-03,-2.798585514558998410e-04,-1.767625659925201875e-01,-3.072725638174999413e-02
-1.738760766777584232e-01,-3.342497585349095135e-01,-1.045922593540240947e-01,-1.942056986411119790e-01,-1.856170578791116466e-01,-1.217967805211749438e-01,-2.249117237989207291e-02,-1.418547802823701687e-01,-1.804936308625171570e-01,-1.288596698415113428e-01
-8.773918987030733529e-02,-1.620096356642377888e-01,-2.009738981409326941e-01,-8.270483490653279812e-02,-1.407306191050945732e-01,-1.405515418139421380e-01,-1.114572781109024052e-01,-2.384324287424778310e-01,-3.636272212745190746e-01,-7.123726433643784439e-02
-5.206446306069761887e-02,-9.018261565704685512e-02,-7.354944930375249823e-02,-4.330391944798740733e-02,-2.374675601091220667e-01,-1.617900006475085639e-01,-1.665936794073517024e-01,-3.633172676225299713e-01,-1.264546611222057415e-01,-1.795205403211969780e-02
8.388915740827646017e-03,-2.164173098661606107e-02,-4.948996175748602427e-02,2.415547740856473918e-02,-8.182300688555750601e-02,3.566004442930684887e-02,1.040062891499657499e-01,4.793281943695774233e-02,1.284135467154205734e-02,-6.839081820506475590e-04
-2.330088261975160613e-02,-2.296439628047336132e-02,-4.334587652364455673e-02,1.501479979004287715e-02,-6.586923861521232215e-02,-1.506168280400096114e-02,1.576466951286405183e-01,1.180799268668147363e-03,8.044288473651392546e-03,1.331946299736693276e-02
1.604298307123919187e-02,-1.057383788441806048e-02,-2.302694769738024977e-02,1.217937443282040254e-02,-6.351928380702850929e-02,-5.663952174437982684e-02,1.250866052689556529e-01,1.354093489918461839e-02,-9.231989529619228805e-04,4.274463351261858363e-02
-2.568538913647341881e-01,-2.447826127600057355e-01,-6.368112564501964001e-02,-1.643624689476253786e-01,-1.818992051183272174e-01,-1.372348803046505028e-01,-5.159798309692449625e-02,-2.218236456047482652e-01,-2.186858574898423169e-01,-2.418940792680272095e-02
1.024769474244598046e-03,2.444297905570014945e-02,5.773928792812221475e-03,-6.799912320366684540e-03,-1.243733702609670783e-02,-4.799529975047402489e-03,3.147711089038746773e-02,2.971856984295305829e-02,1.072220950704848123e-02,9.546401481612730097e-03
